frame,timestamp,personas
12902,430.067,-471.46
12904,430.133,-471.47
12906,430.2,-471.5
12908,430.267,-471.49
12910,430.333,-471.49
12912,430.4,-471.47
12914,430.467,-471.51
12916,430.533,-471.54
12918,430.6,-471.55
12920,430.667,-471.49
12922,430.733,-471.47
12924,430.8,-471.5
12926,430.867,-471.56
12928,430.933,-471.53
12930,431.0,-471.48
12932,431.067,-471.48
12934,431.133,-471.5
12936,431.2,-471.49
12938,431.267,-471.5
12940,431.333,-471.49
12942,431.4,-471.52
12944,431.467,-471.49
12946,431.533,-471.48
12948,431.6,-471.5
12950,431.667,-471.53
12952,431.733,-471.5
12954,431.8,-471.49
12956,431.867,-471.53
12958,431.933,-471.51
12960,432.0,-471.51
12962,432.067,-471.54
12964,432.133,-471.55
12966,432.2,-471.53
12968,432.267,-471.53
12970,432.333,-471.54
12972,432.4,-471.52
12974,432.467,-471.52
12976,432.533,-471.53
12978,432.6,-471.56
12980,432.667,-471.54
12982,432.733,-471.57
12984,432.8,-471.61
12986,432.867,-471.58
12988,432.933,-471.57
12990,433.0,-471.6
12992,433.067,-471.57
12994,433.133,-471.6
12996,433.2,-471.56
12998,433.267,-471.54
13000,433.333,-471.58
13002,433.4,-471.46
13004,433.467,-471.45
13006,433.533,-471.47
13008,433.6,-471.44
13010,433.667,-471.42
13012,433.733,-471.4
13014,433.8,-471.4
13016,433.867,-471.39
13018,433.933,-471.44
13020,434.0,-471.43
13022,434.067,-471.45
13024,434.133,-471.46
13026,434.2,-471.48
13028,434.267,-471.49
13030,434.333,-471.47
13032,434.4,-471.5
13034,434.467,-471.51
13036,434.533,-471.46
13038,434.6,-471.5
13040,434.667,-471.54
13042,434.733,-471.53
13044,434.8,-471.5
13046,434.867,-471.55
13048,434.933,-471.54
13050,435.0,-471.52
13052,435.067,-471.47
13054,435.133,-471.53
13056,435.2,-471.5
13058,435.267,-471.54
13060,435.333,-471.57
13062,435.4,-471.56
13064,435.467,-471.54
13066,435.533,-471.54
13068,435.6,-471.54
13070,435.667,-471.53
13072,435.733,-471.49
13074,435.8,-471.47
13076,435.867,-471.47
13078,435.933,-471.52
13080,436.0,-471.55
13082,436.067,-471.52
13084,436.133,-471.52
13086,436.2,-471.48
13088,436.267,-471.49
13090,436.333,-471.48
13092,436.4,-471.49
13094,436.467,-471.52
13096,436.533,-471.52
13098,436.6,-471.51
13100,436.667,-471.49
13102,436.733,-471.52
13104,436.8,-471.52
13106,436.867,-471.49
13108,436.933,-471.53
13110,437.0,-471.51
13112,437.067,-471.5
13114,437.133,-471.47
13116,437.2,-471.51
13118,437.267,-471.52
13120,437.333,-471.54
13122,437.4,-471.54
13124,437.467,-471.58
13126,437.533,-471.56
13128,437.6,-471.6
13130,437.667,-471.56
13132,437.733,-471.53
13134,437.8,-471.55
13136,437.867,-471.52
13138,437.933,-471.52
13140,438.0,-471.52
13142,438.067,-471.55
13144,438.133,-471.5
13146,438.2,-471.51
13148,438.267,-471.5
13150,438.333,-471.52
13152,438.4,-471.5
13154,438.467,-471.49
13156,438.533,-471.5
13158,438.6,-471.46
13160,438.667,-471.49
13162,438.733,-471.51
13164,438.8,-471.51
13166,438.867,-471.52
13168,438.933,-471.5
13170,439.0,-471.54
13172,439.067,-471.55
13174,439.133,-471.53
13176,439.2,-471.58
13178,439.267,-471.58
13180,439.333,-471.61
13182,439.4,-471.61
13184,439.467,-471.61
13186,439.533,-471.62
13188,439.6,-471.61
13190,439.667,-471.59
13192,439.733,-471.58
13194,439.8,-471.58
13196,439.867,-471.56
13198,439.933,-471.6
13200,440.0,-471.55
13202,440.067,-471.56
13204,440.133,-471.59
13206,440.2,-471.56
13208,440.267,-471.56
13210,440.333,-471.59
13212,440.4,-471.6
13214,440.467,-471.63
13216,440.533,-471.59
13218,440.6,-471.53
13220,440.667,-471.56
13222,440.733,-471.51
13224,440.8,-471.53
13226,440.867,-471.5
13228,440.933,-471.52
13230,441.0,-471.53
13232,441.067,-471.52
13234,441.133,-471.56
13236,441.2,-471.51
13238,441.267,-471.52
13240,441.333,-471.54
13242,441.4,-471.56
13244,441.467,-471.55
13246,441.533,-471.52
13248,441.6,-471.52
13250,441.667,-471.59
13252,441.733,-471.59
13254,441.8,-471.6
13256,441.867,-471.6
13258,441.933,-471.6
13260,442.0,-471.6
13262,442.067,-471.62
13264,442.133,-471.59
13266,442.2,-471.57
13268,442.267,-471.64
13270,442.333,-471.64
13272,442.4,-471.61
13274,442.467,-471.57
13276,442.533,-471.65
13278,442.6,-471.6
13280,442.667,-471.64
13282,442.733,-471.63
13284,442.8,-471.66
13286,442.867,-471.65
13288,442.933,-471.69
13290,443.0,-471.71
13292,443.067,-471.66
13294,443.133,-471.68
13296,443.2,-471.7
13298,443.267,-471.69
13300,443.333,-471.62
13302,443.4,-471.6
13304,443.467,-471.66
13306,443.533,-471.65
13308,443.6,-471.67
13310,443.667,-471.69
13312,443.733,-471.64
13314,443.8,-471.63
13316,443.867,-471.61
13318,443.933,-471.63
13320,444.0,-471.64
13322,444.067,-471.63
13324,444.133,-471.62
13326,444.2,-471.63
13328,444.267,-471.6
13330,444.333,-471.58
13332,444.4,-471.61
13334,444.467,-471.57
13336,444.533,-471.58
13338,444.6,-471.55
13340,444.667,-471.51
13342,444.733,-471.55
13344,444.8,-471.56
13346,444.867,-471.58
13348,444.933,-471.63
13350,445.0,-471.62
13352,445.067,-471.6
13354,445.133,-471.56
13356,445.2,-471.54
13358,445.267,-471.52
13360,445.333,-471.49
13362,445.4,-471.52
13364,445.467,-471.51
13366,445.533,-471.54
13368,445.6,-471.5
13370,445.667,-471.53
13372,445.733,-471.56
13374,445.8,-471.61
13376,445.867,-471.64
13378,445.933,-471.6
13380,446.0,-471.61
13382,446.067,-471.59
13384,446.133,-471.59
13386,446.2,-471.49
13388,446.267,-471.58
13390,446.333,-471.57
13392,446.4,-471.54
13394,446.467,-471.53
13396,446.533,-471.52
13398,446.6,-471.46
13400,446.667,-471.44
13402,446.733,-471.42
13404,446.8,-471.43
13406,446.867,-471.38
13408,446.933,-471.46
13410,447.0,-471.47
13412,447.067,-471.5
13414,447.133,-471.52
13416,447.2,-471.53
13418,447.267,-471.51
13420,447.333,-471.45
13422,447.4,-471.49
13424,447.467,-471.53
13426,447.533,-471.53
13428,447.6,-471.52
13430,447.667,-471.48
13432,447.733,-471.49
13434,447.8,-471.49
13436,447.867,-471.5
13438,447.933,-471.49
13440,448.0,-471.5
13442,448.067,-471.48
13444,448.133,-471.48
13446,448.2,-471.44
13448,448.267,-471.53
13450,448.333,-471.54
13452,448.4,-471.54
13454,448.467,-471.6
13456,448.533,-471.59
13458,448.6,-471.65
13460,448.667,-471.66
13462,448.733,-471.63
13464,448.8,-471.67
13466,448.867,-471.65
13468,448.933,-471.68
13470,449.0,-471.65
13472,449.067,-471.61
13474,449.133,-471.58
13476,449.2,-471.57
13478,449.267,-471.57
13480,449.333,-471.57
13482,449.4,-471.55
13484,449.467,-471.56
13486,449.533,-471.61
13488,449.6,-471.59
13490,449.667,-471.59
13492,449.733,-471.61
13494,449.8,-471.59
13496,449.867,-471.64
13498,449.933,-471.64
13500,450.0,-471.56
13502,450.067,-471.52
13504,450.133,-471.52
13506,450.2,-471.58
13508,450.267,-471.54
13510,450.333,-471.55
13512,450.4,-471.54
13514,450.467,-471.54
13516,450.533,-471.52
13518,450.6,-471.5
13520,450.667,-471.52
13522,450.733,-471.57
13524,450.8,-471.55
13526,450.867,-471.62
13528,450.933,-471.62
13530,451.0,-471.62
13532,451.067,-471.65
13534,451.133,-471.64
13536,451.2,-471.63
13538,451.267,-471.6
13540,451.333,-471.65
13542,451.4,-471.62
13544,451.467,-471.57
13546,451.533,-471.55
13548,451.6,-471.56
13550,451.667,-471.56
13552,451.733,-471.6
13554,451.8,-471.54
13556,451.867,-471.55
13558,451.933,-471.59
13560,452.0,-471.54
13562,452.067,-471.55
13564,452.133,-471.54
13566,452.2,-471.6
13568,452.267,-471.56
13570,452.333,-471.55
13572,452.4,-471.52
13574,452.467,-471.53
13576,452.533,-471.52
13578,452.6,-471.58
13580,452.667,-471.62
13582,452.733,-471.64
13584,452.8,-471.65
13586,452.867,-471.63
13588,452.933,-471.63
13590,453.0,-471.62
13592,453.067,-471.62
13594,453.133,-471.6
13596,453.2,-471.63
13598,453.267,-471.59
13600,453.333,-471.61
13602,453.4,-471.63
13604,453.467,-471.65
13606,453.533,-471.65
13608,453.6,-471.62
13610,453.667,-471.65
13612,453.733,-471.64
13614,453.8,-471.61
13616,453.867,-471.54
13618,453.933,-471.58
13620,454.0,-471.57
13622,454.067,-471.56
13624,454.133,-471.57
13626,454.2,-471.57
13628,454.267,-471.52
13630,454.333,-471.52
13632,454.4,-471.53
13634,454.467,-471.53
13636,454.533,-471.53
13638,454.6,-471.58
13640,454.667,-471.6
13642,454.733,-471.54
13644,454.8,-471.57
13646,454.867,-471.61
13648,454.933,-471.63
13650,455.0,-471.66
13652,455.067,-471.62
13654,455.133,-471.67
13656,455.2,-471.65
13658,455.267,-471.65
13660,455.333,-471.64
13662,455.4,-471.64
13664,455.467,-471.66
13666,455.533,-471.65
13668,455.6,-471.61
13670,455.667,-471.64
13672,455.733,-471.64
13674,455.8,-471.68
13676,455.867,-471.66
13678,455.933,-471.59
13680,456.0,-471.57
13682,456.067,-471.55
13684,456.133,-471.55
13686,456.2,-471.6
13688,456.267,-471.6
13690,456.333,-471.57
13692,456.4,-471.58
13694,456.467,-471.61
13696,456.533,-471.62
13698,456.6,-471.63
13700,456.667,-471.65
13702,456.733,-471.62
13704,456.8,-471.64
13706,456.867,-471.62
13708,456.933,-471.6
13710,457.0,-471.53
13712,457.067,-471.52
13714,457.133,-471.52
13716,457.2,-471.52
13718,457.267,-471.52
13720,457.333,-471.6
13722,457.4,-471.55
13724,457.467,-471.55
13726,457.533,-471.59
13728,457.6,-471.59
13730,457.667,-471.58
13732,457.733,-471.57
13734,457.8,-471.58
13736,457.867,-471.6
13738,457.933,-471.64
13740,458.0,-471.7
13742,458.067,-471.65
13744,458.133,-471.71
13746,458.2,-471.64
13748,458.267,-471.59
13750,458.333,-471.6
13752,458.4,-471.52
13754,458.467,-471.48
13756,458.533,-471.43
13758,458.6,-471.49
13760,458.667,-471.53
13762,458.733,-471.51
13764,458.8,-471.5
13766,458.867,-471.49
13768,458.933,-471.44
13770,459.0,-471.43
13772,459.067,-471.45
13774,459.133,-471.48
13776,459.2,-471.45
13778,459.267,-471.49
13780,459.333,-471.49
13782,459.4,-471.52
13784,459.467,-471.48
13786,459.533,-471.46
13788,459.6,-471.54
13790,459.667,-471.57
13792,459.733,-471.51
13794,459.8,-471.43
13796,459.867,-471.47
13798,459.933,-471.52
13800,460.0,-471.6
13802,460.067,-471.61
13804,460.133,-471.63
13806,460.2,-471.67
13808,460.267,-471.79
13810,460.333,-471.76
13812,460.4,-471.73
13814,460.467,-471.74
13816,460.533,-471.71
13818,460.6,-471.74
13820,460.667,-471.69
13822,460.733,-471.68
13824,460.8,-471.6
13826,460.867,-471.6
13828,460.933,-471.57
13830,461.0,-471.56
13832,461.067,-471.63
13834,461.133,-471.61
13836,461.2,-471.64
13838,461.267,-471.57
13840,461.333,-471.62
13842,461.4,-471.6
13844,461.467,-471.64
13846,461.533,-471.58
13848,461.6,-471.55
13850,461.667,-471.59
13852,461.733,-471.55
13854,461.8,-471.46
13856,461.867,-471.46
13858,461.933,-471.41
13860,462.0,-471.39
13862,462.067,-471.31
13864,462.133,-471.51
13866,462.2,-471.29
13868,462.267,-471.44
13870,462.333,-471.35
13872,462.4,-471.22
13874,462.467,-471.15
13876,462.533,-471.1
13878,462.6,-471.12
13880,462.667,-471.2
13882,462.733,-471.34
13884,462.8,-471.27
13886,462.867,-471.33
13888,462.933,-471.46
13890,463.0,-471.43
13892,463.067,-471.42
13894,463.133,-471.45
13896,463.2,-471.42
13898,463.267,-471.41
13900,463.333,-471.41
13902,463.4,-471.42
13904,463.467,-471.38
13906,463.533,-471.37
13908,463.6,-471.37
13910,463.667,-471.34
13912,463.733,-471.38
13914,463.8,-471.38
13916,463.867,-471.4
13918,463.933,-471.42
13920,464.0,-471.4
13922,464.067,-471.43
13924,464.133,-471.41
13926,464.2,-471.4
13928,464.267,-471.5
13930,464.333,-471.46
13932,464.4,-471.46
13934,464.467,-471.42
13936,464.533,-471.41
13938,464.6,-471.47
13940,464.667,-471.42
13942,464.733,-471.42
13944,464.8,-471.47
13946,464.867,-471.45
13948,464.933,-471.44
13950,465.0,-471.46
13952,465.067,-471.49
13954,465.133,-471.47
13956,465.2,-471.5
13958,465.267,-471.47
13960,465.333,-471.47
13962,465.4,-471.48
13964,465.467,-471.48
13966,465.533,-471.44
13968,465.6,-471.44
13970,465.667,-471.45
13972,465.733,-471.44
13974,465.8,-471.42
13976,465.867,-471.44
13978,465.933,-471.48
13980,466.0,-471.46
13982,466.067,-471.5
13984,466.133,-471.47
13986,466.2,-471.47
13988,466.267,-471.5
13990,466.333,-471.49
13992,466.4,-471.49
13994,466.467,-471.45
13996,466.533,-471.45
13998,466.6,-471.46
14000,466.667,-471.48
14002,466.733,-471.43
14004,466.8,-471.43
14006,466.867,-471.47
14008,466.933,-471.47
14010,467.0,-471.48
14012,467.067,-471.49
14014,467.133,-471.43
14016,467.2,-471.42
14018,467.267,-471.35
14020,467.333,-471.39
14022,467.4,-471.34
14024,467.467,-471.35
14026,467.533,-471.33
14028,467.6,-471.34
14030,467.667,-471.32
14032,467.733,-471.3
14034,467.8,-471.3
14036,467.867,-471.37
14038,467.933,-471.38
14040,468.0,-471.4
14042,468.067,-471.39
14044,468.133,-471.34
14046,468.2,-471.41
14048,468.267,-471.39
14050,468.333,-471.41
14052,468.4,-471.36
14054,468.467,-471.35
14056,468.533,-471.36
14058,468.6,-471.3
14060,468.667,-471.38
14062,468.733,-471.42
14064,468.8,-471.4
14066,468.867,-471.38
14068,468.933,-471.33
14070,469.0,-471.3
14072,469.067,-471.31
14074,469.133,-471.3
14076,469.2,-471.38
14078,469.267,-471.4
14080,469.333,-471.33
14082,469.4,-471.27
14084,469.467,-471.24
14086,469.533,-471.4
14088,469.6,-471.46
14090,469.667,-471.38
14092,469.733,-471.39
14094,469.8,-471.4
14096,469.867,-471.49
14098,469.933,-471.36
14100,470.0,-471.43
14102,470.067,-471.5
14104,470.133,-471.42
14106,470.2,-471.41
14108,470.267,-471.36
14110,470.333,-471.37
14112,470.4,-471.33
14114,470.467,-471.34
14116,470.533,-471.37
14118,470.6,-471.5
14120,470.667,-471.46
14122,470.733,-471.49
14124,470.8,-471.55
14126,470.867,-471.48
14128,470.933,-471.37
14130,471.0,-471.43
14132,471.067,-471.48
14134,471.133,-471.53
14136,471.2,-471.64
14138,471.267,-471.54
14140,471.333,-471.65
14142,471.4,-471.62
14144,471.467,-471.57
14146,471.533,-471.51
14148,471.6,-471.47
14150,471.667,-471.39
14152,471.733,-471.43
14154,471.8,-471.42
14156,471.867,-471.38
14158,471.933,-471.38
14160,472.0,-471.57
14162,472.067,-471.78
14164,472.133,-471.77
14166,472.2,-471.74
14168,472.267,-471.61
14170,472.333,-471.64
14172,472.4,-471.65
14174,472.467,-471.6
14176,472.533,-471.62
14178,472.6,-471.6
14180,472.667,-471.59
14182,472.733,-471.65
14184,472.8,-471.65
14186,472.867,-471.6
14188,472.933,-471.64
14190,473.0,-471.69
14192,473.067,-471.68
14194,473.133,-471.69
14196,473.2,-471.67
14198,473.267,-471.63
14200,473.333,-471.65
14202,473.4,-471.69
14204,473.467,-471.61
14206,473.533,-471.67
14208,473.6,-471.65
14210,473.667,-471.67
14212,473.733,-471.57
14214,473.8,-471.56
14216,473.867,-471.6
14218,473.933,-471.68
14220,474.0,-471.57
14222,474.067,-471.62
14224,474.133,-471.73
14226,474.2,-471.7
14228,474.267,-471.71
14230,474.333,-471.7
14232,474.4,-471.63
14234,474.467,-471.64
14236,474.533,-471.69
14238,474.6,-471.63
14240,474.667,-471.59
14242,474.733,-471.58
14244,474.8,-471.39
14246,474.867,-471.39
14248,474.933,-471.32
14250,475.0,-471.4
14252,475.067,-471.3
14254,475.133,-471.12
14256,475.2,-471.24
14258,475.267,-471.31
14260,475.333,-471.35
14262,475.4,-471.3
14264,475.467,-471.55
14266,475.533,-471.56
14268,475.6,-471.62
14270,475.667,-471.56
14272,475.733,-471.67
14274,475.8,-471.62
14276,475.867,-471.57
14278,475.933,-471.62
14280,476.0,-471.85
14282,476.067,-471.78
14284,476.133,-471.74
14286,476.2,-471.57
14288,476.267,-471.68
14290,476.333,-471.87
14292,476.4,-471.95
14294,476.467,-471.97
14296,476.533,-471.92
14298,476.6,-472.02
14300,476.667,-472.0
14302,476.733,-472.02
14304,476.8,-471.91
14306,476.867,-471.76
14308,476.933,-471.64
14310,477.0,-471.42
14312,477.067,-471.52
14314,477.133,-471.42
14316,477.2,-471.39
14318,477.267,-471.4
14320,477.333,-471.23
14322,477.4,-471.23
14324,477.467,-471.12
14326,477.533,-471.23
14328,477.6,-471.47
14330,477.667,-471.53
14332,477.733,-471.54
14334,477.8,-471.49
14336,477.867,-471.57
14338,477.933,-471.47
14340,478.0,-471.49
14342,478.067,-471.5
14344,478.133,-471.52
14346,478.2,-471.46
14348,478.267,-471.49
14350,478.333,-471.5
14352,478.4,-471.46
14354,478.467,-471.45
14356,478.533,-471.46
14358,478.6,-471.46
14360,478.667,-471.45
14362,478.733,-471.43
14364,478.8,-471.46
14366,478.867,-471.47
14368,478.933,-471.5
14370,479.0,-471.51
14372,479.067,-471.66
14374,479.133,-471.68
14376,479.2,-471.82
14378,479.267,-471.67
14380,479.333,-472.07
14382,479.4,-472.17
14384,479.467,-471.96
14386,479.533,-472.02
14388,479.6,-471.99
14390,479.667,-472.06
14392,479.733,-471.88
14394,479.8,-472.02
14396,479.867,-472.01
14398,479.933,-472.06
14400,480.0,-472.23
14402,480.067,-472.16
14404,480.133,-472.17
14406,480.2,-472.05
14408,480.267,-471.96
14410,480.333,-472.07
14412,480.4,-472.08
14414,480.467,-472.1
14416,480.533,-472.16
14418,480.6,-472.08
14420,480.667,-471.9
14422,480.733,-471.71
14424,480.8,-471.76
14426,480.867,-471.49
14428,480.933,-471.4
14430,481.0,-471.43
14432,481.067,-471.41
14434,481.133,-471.41
14436,481.2,-471.36
14438,481.267,-471.36
14440,481.333,-471.41
14442,481.4,-471.42
14444,481.467,-471.42
14446,481.533,-471.43
14448,481.6,-471.41
14450,481.667,-471.39
14452,481.733,-471.37
14454,481.8,-471.35
14456,481.867,-471.32
14458,481.933,-471.34
14460,482.0,-471.38
14462,482.067,-471.34
14464,482.133,-471.35
14466,482.2,-471.31
14468,482.267,-471.33
14470,482.333,-471.36
14472,482.4,-471.4
14474,482.467,-471.37
14476,482.533,-471.38
14478,482.6,-471.38
14480,482.667,-471.41
14482,482.733,-471.39
14484,482.8,-471.42
14486,482.867,-471.42
14488,482.933,-471.44
14490,483.0,-471.42
14492,483.067,-471.44
14494,483.133,-471.47
14496,483.2,-471.44
14498,483.267,-471.47
14500,483.333,-471.46
14502,483.4,-471.49
14504,483.467,-471.42
14506,483.533,-471.42
14508,483.6,-471.43
14510,483.667,-471.45
14512,483.733,-471.45
14514,483.8,-471.47
14516,483.867,-471.44
14518,483.933,-471.49
14520,484.0,-471.5
14522,484.067,-471.47
14524,484.133,-471.47
14526,484.2,-471.49
14528,484.267,-471.47
14530,484.333,-471.48
14532,484.4,-471.46
14534,484.467,-471.51
14536,484.533,-471.53
14538,484.6,-471.55
14540,484.667,-471.53
14542,484.733,-471.55
14544,484.8,-471.6
14546,484.867,-471.57
14548,484.933,-471.55
14550,485.0,-471.56
14552,485.067,-471.52
14554,485.133,-471.53
14556,485.2,-471.52
14558,485.267,-471.55
14560,485.333,-471.53
14562,485.4,-471.46
14564,485.467,-471.49
14566,485.533,-471.52
14568,485.6,-471.48
14570,485.667,-471.46
14572,485.733,-471.47
14574,485.8,-471.54
14576,485.867,-471.51
14578,485.933,-471.54
14580,486.0,-471.49
14582,486.067,-471.5
14584,486.133,-471.48
14586,486.2,-471.49
14588,486.267,-471.46
14590,486.333,-471.52
14592,486.4,-471.56
14594,486.467,-471.54
14596,486.533,-471.57
14598,486.6,-471.54
14600,486.667,-471.57
14602,486.733,-471.54
14604,486.8,-471.55
14606,486.867,-471.56
14608,486.933,-471.57
14610,487.0,-471.55
14612,487.067,-471.54
14614,487.133,-471.53
14616,487.2,-471.5
14618,487.267,-471.57
14620,487.333,-471.55
14622,487.4,-471.54
14624,487.467,-471.53
14626,487.533,-471.52
14628,487.6,-471.54
14630,487.667,-471.53
14632,487.733,-471.54
14634,487.8,-471.52
14636,487.867,-471.51
14638,487.933,-471.53
14640,488.0,-471.55
14642,488.067,-471.55
14644,488.133,-471.58
14646,488.2,-471.57
14648,488.267,-471.56
14650,488.333,-471.58
14652,488.4,-471.58
14654,488.467,-471.57
14656,488.533,-471.54
14658,488.6,-471.54
14660,488.667,-471.53
14662,488.733,-471.58
14664,488.8,-471.59
14666,488.867,-471.59
14668,488.933,-471.56
14670,489.0,-471.58
14672,489.067,-471.53
14674,489.133,-471.58
14676,489.2,-471.54
14678,489.267,-471.54
14680,489.333,-471.56
14682,489.4,-471.59
14684,489.467,-471.6
14686,489.533,-471.65
14688,489.6,-471.62
14690,489.667,-471.64
14692,489.733,-471.61
14694,489.8,-471.62
14696,489.867,-471.62
14698,489.933,-471.59
14700,490.0,-471.61
14702,490.067,-471.65
14704,490.133,-471.62
14706,490.2,-471.63
14708,490.267,-471.58
14710,490.333,-471.62
14712,490.4,-471.65
14714,490.467,-471.58
14716,490.533,-471.61
14718,490.6,-471.62
14720,490.667,-471.64
14722,490.733,-471.62
14724,490.8,-471.66
14726,490.867,-471.63
14728,490.933,-471.63
14730,491.0,-471.65
14732,491.067,-471.64
14734,491.133,-471.58
14736,491.2,-471.57
14738,491.267,-471.58
14740,491.333,-471.61
14742,491.4,-471.63
14744,491.467,-471.63
14746,491.533,-471.6
14748,491.6,-471.57
14750,491.667,-471.43
14752,491.733,-471.37
14754,491.8,-471.34
14756,491.867,-471.35
14758,491.933,-471.4
14760,492.0,-471.36
14762,492.067,-471.4
14764,492.133,-471.4
14766,492.2,-471.41
14768,492.267,-471.41
14770,492.333,-471.38
14772,492.4,-471.35
14774,492.467,-471.4
14776,492.533,-471.36
14778,492.6,-471.4
14780,492.667,-471.39
14782,492.733,-471.44
14784,492.8,-471.43
14786,492.867,-471.43
14788,492.933,-471.44
14790,493.0,-471.42
14792,493.067,-471.43
14794,493.133,-471.44
14796,493.2,-471.43
14798,493.267,-471.45
14800,493.333,-471.44
14802,493.4,-471.43
14804,493.467,-471.45
14806,493.533,-471.43
14808,493.6,-471.37
14810,493.667,-471.38
14812,493.733,-471.38
14814,493.8,-471.37
14816,493.867,-471.37
14818,493.933,-471.42
14820,494.0,-471.43
14822,494.067,-471.51
14824,494.133,-471.44
14826,494.2,-471.4
14828,494.267,-471.44
14830,494.333,-471.42
14832,494.4,-471.43
14834,494.467,-471.45
14836,494.533,-471.4
14838,494.6,-471.37
14840,494.667,-471.42
14842,494.733,-471.44
14844,494.8,-471.45
14846,494.867,-471.43
14848,494.933,-471.46
14850,495.0,-471.43
14852,495.067,-471.45
14854,495.133,-471.46
14856,495.2,-471.45
14858,495.267,-471.42
14860,495.333,-471.45
14862,495.4,-471.4
14864,495.467,-471.42
14866,495.533,-471.42
14868,495.6,-471.45
14870,495.667,-471.43
14872,495.733,-471.46
14874,495.8,-471.43
14876,495.867,-471.45
14878,495.933,-471.46
14880,496.0,-471.48
14882,496.067,-471.56
14884,496.133,-471.53
14886,496.2,-471.56
14888,496.267,-471.45
14890,496.333,-471.45
14892,496.4,-471.44
14894,496.467,-471.47
14896,496.533,-471.45
14898,496.6,-471.46
14900,496.667,-471.47
14902,496.733,-471.44
14904,496.8,-471.41
14906,496.867,-471.42
14908,496.933,-471.41
14910,497.0,-471.44
14912,497.067,-471.46
14914,497.133,-471.44
14916,497.2,-471.42
14918,497.267,-471.42
14920,497.333,-471.42
14922,497.4,-471.45
14924,497.467,-471.46
14926,497.533,-471.46
14928,497.6,-471.45
14930,497.667,-471.45
14932,497.733,-471.45
14934,497.8,-471.44
14936,497.867,-471.4
14938,497.933,-471.4
14940,498.0,-471.39
14942,498.067,-471.39
14944,498.133,-471.39
14946,498.2,-471.43
14948,498.267,-471.4
14950,498.333,-471.38
14952,498.4,-471.38
14954,498.467,-471.38
14956,498.533,-471.41
14958,498.6,-471.39
14960,498.667,-471.37
14962,498.733,-471.34
14964,498.8,-471.38
14966,498.867,-471.39
14968,498.933,-471.37
14970,499.0,-471.37
14972,499.067,-471.4
14974,499.133,-471.44
14976,499.2,-471.4
14978,499.267,-471.4
14980,499.333,-471.4
14982,499.4,-471.4
14984,499.467,-471.4
14986,499.533,-471.41
14988,499.6,-471.41
14990,499.667,-471.43
14992,499.733,-471.45
14994,499.8,-471.44
14996,499.867,-471.46
14998,499.933,-471.45
15000,500.0,-471.45
15002,500.067,-471.42
15004,500.133,-471.38
15006,500.2,-471.43
15008,500.267,-471.41
15010,500.333,-471.39
15012,500.4,-471.38
15014,500.467,-471.41
15016,500.533,-471.4
15018,500.6,-471.44
15020,500.667,-471.43
15022,500.733,-471.41
15024,500.8,-471.4
15026,500.867,-471.39
15028,500.933,-471.41
15030,501.0,-471.38
15032,501.067,-471.41
15034,501.133,-471.38
15036,501.2,-471.36
15038,501.267,-471.36
15040,501.333,-471.38
15042,501.4,-471.41
15044,501.467,-471.36
15046,501.533,-471.4
15048,501.6,-471.43
15050,501.667,-471.38
15052,501.733,-471.38
15054,501.8,-471.37
15056,501.867,-471.39
15058,501.933,-471.4
15060,502.0,-471.39
15062,502.067,-471.39
15064,502.133,-471.39
15066,502.2,-471.41
15068,502.267,-471.41
15070,502.333,-471.43
15072,502.4,-471.43
15074,502.467,-471.43
15076,502.533,-471.41
15078,502.6,-471.4
15080,502.667,-471.42
15082,502.733,-471.42
15084,502.8,-471.42
15086,502.867,-471.44
15088,502.933,-471.44
15090,503.0,-471.45
15092,503.067,-471.41
15094,503.133,-471.44
15096,503.2,-471.48
15098,503.267,-471.44
15100,503.333,-471.46
15102,503.4,-471.44
15104,503.467,-471.43
15106,503.533,-471.41
15108,503.6,-471.42
15110,503.667,-471.43
15112,503.733,-471.43
15114,503.8,-471.39
15116,503.867,-471.4
15118,503.933,-471.45
15120,504.0,-471.44
15122,504.067,-471.46
15124,504.133,-471.45
15126,504.2,-471.42
15128,504.267,-471.43
15130,504.333,-471.44
15132,504.4,-471.44
15134,504.467,-471.47
15136,504.533,-471.44
15138,504.6,-471.45
15140,504.667,-471.44
15142,504.733,-471.45
15144,504.8,-471.42
15146,504.867,-471.44
15148,504.933,-471.44
15150,505.0,-471.45
15152,505.067,-471.47
15154,505.133,-471.5
15156,505.2,-471.47
15158,505.267,-471.51
15160,505.333,-471.51
15162,505.4,-471.5
15164,505.467,-471.48
15166,505.533,-471.46
15168,505.6,-471.48
15170,505.667,-471.48
15172,505.733,-471.49
15174,505.8,-471.52
15176,505.867,-471.51
15178,505.933,-471.52
15180,506.0,-471.48
15182,506.067,-471.5
15184,506.133,-471.52
15186,506.2,-471.5
15188,506.267,-471.45
15190,506.333,-471.45
15192,506.4,-471.47
15194,506.467,-471.5
15196,506.533,-471.49
15198,506.6,-471.45
15200,506.667,-471.45
15202,506.733,-471.43
15204,506.8,-471.46
15206,506.867,-471.47
15208,506.933,-471.46
15210,507.0,-471.46
15212,507.067,-471.46
15214,507.133,-471.46
15216,507.2,-471.46
15218,507.267,-471.45
15220,507.333,-471.43
15222,507.4,-471.46
15224,507.467,-471.46
15226,507.533,-471.44
15228,507.6,-471.45
15230,507.667,-471.46
